Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
502	0.124985	0.194659	0.238310	0.127905
503	0.124985	0.194659	0.236851	0.132956
504	0.124985	0.194659	0.258425	0.151104
505	0.124985	0.194659	0.238303	0.127632
506	0.124985	0.194659	0.236851	0.132916
507	0.124985	0.194659	0.359038	0.251692
508	0.124985	0.194659	0.238310	0.127610
509	0.124985	0.194659	0.236844	0.132873
510	0.124985	0.194659	0.244063	0.136691
511	0.124985	0.194659	0.234924	0.127542
512	0.124985	0.194659	0.240223	0.142608
513	0.124985	0.194659	0.248855	0.140061
514	0.124985	0.194659	0.234931	0.129123
515	0.124985	0.194659	0.240223	0.128548
516	0.124985	0.194659	0.252188	0.149206
517	0.124985	0.194659	0.236383	0.126650
518	0.124985	0.194659	0.235891	0.131014
519	0.124985	0.194659	0.261313	0.129552
520	0.124985	0.194659	0.233964	0.151137
521	0.124985	0.194659	0.234924	0.127671
522	0.124985	0.194659	0.240230	0.128772
523	0.124985	0.194659	0.178159	1.075220
524	0.124985	0.194659	0.233971	0.126679
525	0.124985	0.194659	0.238303	0.131155
526	0.124985	0.194659	0.236844	0.129714
527	0.124985	0.194659	0.244055	0.135380
528	0.124985	0.194659	0.234924	0.129130
529	0.124985	0.194659	0.235891	0.128779
530	0.124985	0.194659	0.251735	0.129681
531	0.124985	0.194659	0.233964	0.141646
532	0.124985	0.194659	0.234924	0.127812
533	0.124985	0.194659	0.235884	0.128746
534	0.124985	0.194659	0.256528	0.149401
535	0.124985	0.194659	0.233971	0.126888
536	0.124985	0.194659	0.234924	0.127826
537	0.124985	0.194659	0.240223	0.128793
538	0.124985	0.194659	0.256966	0.154244
539	0.124985	0.194659	0.233964	0.126902
540	0.124985	0.194659	0.234924	0.127884
541	0.124985	0.194659	0.235884	0.128801
542	0.124985	0.194659	0.236844	0.129804
543	0.124985	0.194659	0.287180	0.178688
544	0.124985	0.194659	0.234931	0.129278
545	0.124985	0.194659	0.235891	0.128836
546	0.124985	0.194659	0.236844	0.129789
547	0.124985	0.194659	0.242603	0.135541
548	0.124985	0.194659	0.233964	0.126967
549	0.124985	0.194659	0.234924	0.127884
550	0.124985	0.194659	0.235884	0.128887
551	0.124985	0.194659	0.251735	0.129825
552	0.124985	0.194659	0.233964	0.140392
553	0.124985	0.194659	0.234924	0.126924
554	0.124985	0.194659	0.235884	0.127934
555	0.124985	0.194659	0.236851	0.133169
556	0.124985	0.194659	0.252181	0.145206
557	0.124985	0.194659	0.233964	0.126963
558	0.124985	0.194659	0.234924	0.127927
559	0.124985	0.194659	0.235891	0.128880
560	0.124985	0.194659	0.236844	0.129847
561	0.124985	0.194659	0.256973	0.149991
562	0.124985	0.194659	0.233964	0.125263
563	0.124985	0.194659	0.234924	0.126733
564	0.124985	0.194659	0.235884	0.127945
565	0.124985	0.194659	0.236851	0.128685
566	0.124985	0.194659	0.232512	0.129624
567	0.124985	0.194659	0.309676	0.202647
568	0.124985	0.194659	0.233964	0.126744
569	0.124985	0.194659	0.234924	0.127682
570	0.124985	0.194659	0.235891	0.128628
571	0.124985	0.194659	0.236844	0.129595
572	0.124985	0.194659	0.242596	0.135401
573	0.124985	0.194659	0.233964	0.126708
574	0.124985	0.194659	0.232512	0.127949
